id,age,job,visLiteracy,education,colorblind,measure,value,questionId,task,chart
629635e6104b144684c6e015,33,Higher Education,Beginner,"Professional school Degree (For example: MD,DDS,DVM,LLB,JD)",I am not colorblind,accuracy,1,SB100Q3,find extremum,Stacked Bar Chart 100
629635e6104b144684c6e015,33,Higher Education,Beginner,"Professional school Degree (For example: MD,DDS,DVM,LLB,JD)",I am not colorblind,time,17.969,SB100Q3,find extremum,Stacked Bar Chart 100
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SPQ1,retrieve value,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,18.3,SPQ1,retrieve value,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SPQ2,find extremum,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,20.741,SPQ2,find extremum,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SPQ3,determine range,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,43.566,SPQ3,determine range,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SPQ4,find clusters,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,34.161,SPQ4,find clusters,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, D3: Wrong value off of axis  ,SPQ4,find clusters,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SPQ5,find correlations/trends,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,30.365,SPQ5,find correlations/trends,Scatter Plot
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,ACQ1,retrieve value,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,21.237,ACQ1,retrieve value,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,ACQ2,find extremum,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,32.78,ACQ2,find extremum,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,ACQ3,determine range,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,66.459,ACQ3,determine range,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, Realized Mistake when Drawing,ACQ3,determine range,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,ACQ3,determine range,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E3: Confounding Layout with Data,ACQ3,determine range,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,ACQ4,find correlations/trends,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,47.086,ACQ4,find correlations/trends,Area Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,CCQ1,find extremum,Choropleth Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,16.052,CCQ1,find extremum,Choropleth Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,CCQ2,retrieve value,Choropleth Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,35.247,CCQ2,retrieve value,Choropleth Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,PCQ1,retrieve value,Pie Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,17.773,PCQ1,retrieve value,Pie Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,PCQ2,find extremum,Pie Chart
61183bece4c3e63512e3eb5d,23,Finance with Accounting ,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,19.44,PCQ2,find extremum,Pie Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SBQ1,retrieve value,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,41.21,SBQ1,retrieve value,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,SBQ2,find extremum,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,26.491,SBQ2,find extremum,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ2,find extremum,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,SBQ3,make comparisons,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,23.8,SBQ3,make comparisons,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ3,make comparisons,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SBQ4,make comparisons,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,68.768,SBQ4,make comparisons,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,SBQ5,retrieve value,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,78.994,SBQ5,retrieve value,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ5,retrieve value,Stacked Bar
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ1,retrieve value,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,14.672,LCQ1,retrieve value,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ2,find extremum,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,10.857,LCQ2,find extremum,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ3,determine range,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,36.378,LCQ3,determine range,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ4,find correlations/trends,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,40.39,LCQ4,find correlations/trends,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ5,make comparisons,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,48.423,LCQ5,make comparisons,Line Chart
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,HC2Q1,retrieve value,Histogram Chart 2
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,57.177,HC2Q1,retrieve value,Histogram Chart 2
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,HC2Q2,make comparisons,Histogram Chart 2
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,24.001,HC2Q2,make comparisons,Histogram Chart 2
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,HC2Q3,find extremum,Histogram Chart 2
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.171,HC2Q3,find extremum,Histogram Chart 2
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,TMQ1,find extremum,Tree Map
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,34.017,TMQ1,find extremum,Tree Map
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,TMQ2,make comparisons,Tree Map
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,25.866,TMQ2,make comparisons,Tree Map
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, Impossible to Answer,TMQ2,make comparisons,Tree Map
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, Doesn't understand the vis,TMQ2,make comparisons,Tree Map
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,TMQ3,identify the hierarchical structure,Tree Map
61196ccab9b0c6a17c0e9b3b,30,psychology,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.554,TMQ3,identify the hierarchical structure,Tree Map
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SBQ1,retrieve value,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,21.535,SBQ1,retrieve value,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SBQ2,find extremum,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,19.67,SBQ2,find extremum,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ2,find extremum,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SBQ3,make comparisons,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,22.925,SBQ3,make comparisons,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ3,make comparisons,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SBQ4,make comparisons,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,38.247,SBQ4,make comparisons,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, I'm not sure,SBQ4,make comparisons,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ4,make comparisons,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SBQ5,retrieve value,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,15.935,SBQ5,retrieve value,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ5,retrieve value,Stacked Bar
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SAQ1,retrieve value,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,40.3,SAQ1,retrieve value,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ1,retrieve value,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SAQ2,make comparisons,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,26.146,SAQ2,make comparisons,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ2,make comparisons,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SAQ3,find extremum,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,12.258,SAQ3,find extremum,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SAQ4,find correlations/trends,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,158.76,SAQ4,find correlations/trends,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ4,find correlations/trends,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SAQ5,make comparisons,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,30.212,SAQ5,make comparisons,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ5,make comparisons,Stacked Area
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,CCQ1,find extremum,Choropleth Chart
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,11.152,CCQ1,find extremum,Choropleth Chart
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,CCQ2,retrieve value,Choropleth Chart
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,18.669,CCQ2,retrieve value,Choropleth Chart
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,PCQ1,retrieve value,Pie Chart
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,15.542,PCQ1,retrieve value,Pie Chart
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,PCQ2,find extremum,Pie Chart
611a78efa6c36a674dc40cc6,36,IT,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,9.511,PCQ2,find extremum,Pie Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,BuCQ2,determine range,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,29.537,BuCQ2,determine range,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,BuCQ3,make comparisons,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,45.389999999999986,BuCQ3,make comparisons,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,BuCQ4,find correlations/trends,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,11.022,BuCQ4,find correlations/trends,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,BuCQ5,find clusters,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,127.898,BuCQ5,find clusters,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,BuCQ6,find extremum,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,11.783,BuCQ6,find extremum,Bubble Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,AC2Q1,retrieve value,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,22.736,AC2Q1,retrieve value,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,AC2Q2,find extremum,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,21.724,AC2Q2,find extremum,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,AC2Q3,determine range,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,25.056,AC2Q3,determine range,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, Realized Mistake when Drawing,AC2Q3,determine range,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, E2: Misinterpreting Axis / Colormap,AC2Q3,determine range,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, D1: Wrong Data Element (mark) ,AC2Q3,determine range,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,AC2Q4,find correlations/trends,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,29.736,AC2Q4,find correlations/trends,Area Chart 2
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,TMQ1,find extremum,Tree Map
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,15.073,TMQ1,find extremum,Tree Map
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,TMQ2,make comparisons,Tree Map
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,8.66,TMQ2,make comparisons,Tree Map
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,TMQ3,identify the hierarchical structure,Tree Map
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,6.717,TMQ3,identify the hierarchical structure,Tree Map
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,PCQ1,retrieve value,Pie Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,7.286,PCQ1,retrieve value,Pie Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,PCQ2,find extremum,Pie Chart
5e1f321074dfbe028c2fbb18,28,Commercial strategy,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,8.934,PCQ2,find extremum,Pie Chart
5ef0b54037a90c618ad9e97f,22,Hospitality,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,BuCQ2,determine range,Bubble Chart
5ef0b54037a90c618ad9e97f,22,Hospitality,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,83.62,BuCQ2,determine range,Bubble Chart
5ef0b54037a90c618ad9e97f,22,Hospitality,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,BuCQ3,make comparisons,Bubble Chart
